Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","567","Watermelons","2018","2018","7021","Annual value","USD","297","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","137","Yams","2018","2018","7021","Annual value","USD","595","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","486","Bananas","2016","2016","7021","Annual value","USD","1171","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2016","2016","7021","Annual value","USD","2017","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","125","Cassava","2016","2016","7021","Annual value","USD","1432","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2016","2016","7021","Annual value","USD","10736","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","249","Coconuts","2016","2016","7021","Annual value","USD","280","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2016","2016","7021","Annual value","USD","1301","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2016","2016","7021","Annual value","USD","1497","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2016","2016","7021","Annual value","USD","1952","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","571","Mangoes, mangosteens, guavas","2016","2016","7021","Annual value","USD","4332","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2016","2016","7021","Annual value","USD","1301","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","600","Papayas","2016","2016","7021","Annual value","USD","979","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2016","2016","7021","Annual value","USD","1106","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2016","2016","7021","Annual value","USD","2212","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","136","Taro (cocoyam)","2016","2016","7021","Annual value","USD","1432","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","567","Watermelons","2016","2016","7021","Annual value","USD","846","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","486","Bananas","2017","2017","7021","Annual value","USD","1235","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","484","Bananas Cavendish","2017","2017","7021","Annual value","USD","1235","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","7021","Annual value","USD","2093","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","125","Cassava","2017","2017","7021","Annual value","USD","650","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2017","2017","7021","Annual value","USD","9554","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","249","Coconuts","2017","2017","7021","Annual value","USD","318","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2017","2017","7021","Annual value","USD","1313","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2017","2017","7021","Annual value","USD","1365","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","571","Mangoes, mangosteens, guavas","2017","2017","7021","Annual value","USD","3295","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2017","2017","7021","Annual value","USD","1859","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","600","Papayas","2017","2017","7021","Annual value","USD","663","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2017","2017","7021","Annual value","USD","1066","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2017","2017","7021","Annual value","USD","1235","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","136","Taro (cocoyam)","2017","2017","7021","Annual value","USD","1677","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","567","Watermelons","2017","2017","7021","Annual value","USD","838","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","486","Bananas","2018","2018","7021","Annual value","USD","1299","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","484","Bananas Cavendish","2018","2018","7021","Annual value","USD","1299","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2018","2018","7021","Annual value","USD","2079","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2018","2018","7021","Annual value","USD","11111","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","249","Coconuts","2018","2018","7021","Annual value","USD","780","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2018","2018","7021","Annual value","USD","1553","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2018","2018","7021","Annual value","USD","1559","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","571","Mangoes, mangosteens, guavas","2018","2018","7021","Annual value","USD","4028","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2018","2018","7021","Annual value","USD","1897","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","600","Papayas","2018","2018","7021","Annual value","USD","780","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2018","2018","7021","Annual value","USD","838","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2018","2018","7021","Annual value","USD","1468","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","136","Taro (cocoyam)","2018","2018","7021","Annual value","USD","1813","","Official data"
"PP","Producer Prices","132","Maldives","5532","Producer Price (USD/tonne)","567","Watermelons","2018","2018","7021","Annual value","USD","1007","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","484","Bananas Cavendish","2016","2016","7021","Annual value","USD","211","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","485","Bananas non-Cavendish","2016","2016","7021","Annual value","USD","266","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","414","Beans, green","2016","2016","7021","Annual value","USD","149","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","125","Cassava","2016","2016","7021","Annual value","USD","256","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2016","2016","7021","Annual value","USD","202","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","195","Cow peas, dry","2016","2016","7021","Annual value","USD","533","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2016","2016","7021","Annual value","USD","697","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","94","Fonio","2016","2016","7021","Annual value","USD","724","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","2016","2016","7021","Annual value","USD","611","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","263","Karite nuts (sheanuts)","2016","2016","7021","Annual value","USD","489","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","497","Lemons and limes","2016","2016","7021","Annual value","USD","510","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2016","2016","7021","Annual value","USD","621","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","56","Maize","2016","2016","7021","Annual value","USD","175","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","79","Millet","2016","2016","7021","Annual value","USD","216","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","430","Okra","2016","2016","7021","Annual value","USD","599","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","403","Onions, dry","2016","2016","7021","Annual value","USD","577","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2016","2016","7021","Annual value","USD","557","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","490","Oranges","2016","2016","7021","Annual value","USD","528","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","600","Papayas","2016","2016","7021","Annual value","USD","445","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","574","Pineapples","2016","2016","7021","Annual value","USD","188","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","116","Potatoes","2016","2016","7021","Annual value","USD","785","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","27","Rice, paddy","2016","2016","7021","Annual value","USD","292","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","83","Sorghum","2016","2016","7021","Annual value","USD","187","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2016","2016","7021","Annual value","USD","277","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","388","Tomatoes","2016","2016","7021","Annual value","USD","624","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","567","Watermelons","2016","2016","7021","Annual value","USD","373","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","137","Yams","2016","2016","7021","Annual value","USD","545","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","486","Bananas","2017","2017","7021","Annual value","USD","752","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","484","Bananas Cavendish","2017","2017","7021","Annual value","USD","213","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","485","Bananas non-Cavendish","2017","2017","7021","Annual value","USD","254","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","414","Beans, green","2017","2017","7021","Annual value","USD","134","","Official data"
